#Postnummer	Sted	Kommunenummer	Kommunenavn	Fylkesnummer	Fylkesnavn
0001	OSLO	0301	Oslo	03	Oslo
0010	OSLO	0301	Oslo	03	Oslo
0015	OSLO	0301	Oslo	03	Oslo
0016	OSLO	0301	Oslo	03	Oslo
0017	OSLO	0301	Oslo	03	Oslo
0018	OSLO	0301	Oslo	03	Oslo
0021	OSLO	0301	Oslo	03	Oslo
0022	OSLO	0301	Oslo	03	Oslo
0023	OSLO	0301	Oslo	03	Oslo
0024	OSLO	0301	Oslo	03	Oslo
0025	OSLO	0301	Oslo	03	Oslo
0026	OSLO	0301	Oslo	03	Oslo
0027	OSLO	0301	Oslo	03	Oslo
0028	OSLO	0301	Oslo	03	Oslo
0030	OSLO	0301	Oslo	03	Oslo
0031	OSLO	0301	Oslo	03	Oslo
0032	OSLO	0301	Oslo	03	Oslo
0033	OSLO	0301	Oslo	03	Oslo
0034	OSLO	0301	Oslo	03	Oslo
0037	OSLO	0301	Oslo	03	Oslo
0040	OSLO	0301	Oslo	03	Oslo
0041	OSLO	0301	Oslo	03	Oslo
0042	OSLO	0301	Oslo	03	Oslo
0043	OSLO	0301	Oslo	03	Oslo
0045	OSLO	0301	Oslo	03	Oslo
0046	OSLO	0301	Oslo	03	Oslo
0047	OSLO	0301	Oslo	03	Oslo
0048	OSLO	0301	Oslo	03	Oslo
0050	OSLO	0301	Oslo	03	Oslo
0051	OSLO	0301	Oslo	03	Oslo
0055	OSLO	0301	Oslo	03	Oslo
0080	OSLO	0301	Oslo	03	Oslo
0081	OSLO	0301	Oslo	03	Oslo
0101	OSLO	0301	Oslo	03	Oslo
0102	OSLO	0301	Oslo	03	Oslo
0103	OSLO	0301	Oslo	03	Oslo
0104	OSLO	0301	Oslo	03	Oslo
0105	OSLO	0301	Oslo	03	Oslo
0106	OSLO	0301	Oslo	03	Oslo
0107	OSLO	0301	Oslo	03	Oslo
0109	OSLO	0301	Oslo	03	Oslo
0110	OSLO	0301	Oslo	03	Oslo
0111	OSLO	0301	Oslo	03	Oslo
0112	OSLO	0301	Oslo	03	Oslo
0113	OSLO	0301	Oslo	03	Oslo
0114	OSLO	0301	Oslo	03	Oslo
0115	OSLO	0301	Oslo	03	Oslo
0116	OSLO	0301	Oslo	03	Oslo
0117	OSLO	0301	Oslo	03	Oslo
0118	OSLO	0301	Oslo	03	Oslo
0119	OSLO	0301	Oslo	03	Oslo
0120	OSLO	0301	Oslo	03	Oslo
0121	OSLO	0301	Oslo	03	Oslo
0122	OSLO	0301	Oslo	03	Oslo
0123	OSLO	0301	Oslo	03	Oslo
0124	OSLO	0301	Oslo	03	Oslo
0125	OSLO	0301	Oslo	03	Oslo
0126	OSLO	0301	Oslo	03	Oslo
0127	OSLO	0301	Oslo	03	Oslo
0128	OSLO	0301	Oslo	03	Oslo
0129	OSLO	0301	Oslo	03	Oslo
0130	OSLO	0301	Oslo	03	Oslo
0131	OSLO	0301	Oslo	03	Oslo
0133	OSLO	0301	Oslo	03	Oslo
0134	OSLO	0301	Oslo	03	Oslo
0135	OSLO	0301	Oslo	03	Oslo
0136	OSLO	0301	Oslo	03	Oslo
0137	OSLO	0301	Oslo	03	Oslo
0138	OSLO	0301	Oslo	03	Oslo
0139	OSLO	0301	Oslo	03	Oslo
0150	OSLO	0301	Oslo	03	Oslo
0151	OSLO	0301	Oslo	03	Oslo
0152	OSLO	0301	Oslo	03	Oslo
0153	OSLO	0301	Oslo	03	Oslo
0154	OSLO	0301	Oslo	03	Oslo
0155	OSLO	0301	Oslo	03	Oslo
0157	OSLO	0301	Oslo	03	Oslo
0158	OSLO	0301	Oslo	03	Oslo
0159	OSLO	0301	Oslo	03	Oslo
0160	OSLO	0301	Oslo	03	Oslo
0161	OSLO	0301	Oslo	03	Oslo
0162	OSLO	0301	Oslo	03	Oslo
0164	OSLO	0301	Oslo	03	Oslo
0165	OSLO	0301	Oslo	03	Oslo
0166	OSLO	0301	Oslo	03	Oslo
0167	OSLO	0301	Oslo	03	Oslo
0168	OSLO	0301	Oslo	03	Oslo
0169	OSLO	0301	Oslo	03	Oslo
0170	OSLO	0301	Oslo	03	Oslo
0171	OSLO	0301	Oslo	03	Oslo
0172	OSLO	0301	Oslo	03	Oslo
0173	OSLO	0301	Oslo	03	Oslo
0174	OSLO	0301	Oslo	03	Oslo
0175	OSLO	0301	Oslo	03	Oslo
0176	OSLO	0301	Oslo	03	Oslo
0177	OSLO	0301	Oslo	03	Oslo
0178	OSLO	0301	Oslo	03	Oslo
0179	OSLO	0301	Oslo	03	Oslo
0180	OSLO	0301	Oslo	03	Oslo
0181	OSLO	0301	Oslo	03	Oslo
0182	OSLO	0301	Oslo	03	Oslo
0183	OSLO	0301	Oslo	03	Oslo
0184	OSLO	0301	Oslo	03	Oslo
0185	OSLO	0301	Oslo	03	Oslo
0186	OSLO	0301	Oslo	03	Oslo
0187	OSLO	0301	Oslo	03	Oslo
0188	OSLO	0301	Oslo	03	Oslo
0190	OSLO	0301	Oslo	03	Oslo
0191	OSLO	0301	Oslo	03	Oslo
0192	OSLO	0301	Oslo	03	Oslo
0193	OSLO	0301	Oslo	03	Oslo
0195	OSLO	0301	Oslo	03	Oslo
0196	OSLO	0301	Oslo	03	Oslo
0198	OSLO	0301	Oslo	03	Oslo
0201	OSLO	0301	Oslo	03	Oslo
0202	OSLO	0301	Oslo	03	Oslo
0203	OSLO	0301	Oslo	03	Oslo
0204	OSLO	0301	Oslo	03	Oslo
0207	OSLO	0301	Oslo	03	Oslo
0208	OSLO	0301	Oslo	03	Oslo
0211	OSLO	0301	Oslo	03	Oslo
0212	OSLO	0301	Oslo	03	Oslo
0213	OSLO	0301	Oslo	03	Oslo
0214	OSLO	0301	Oslo	03	Oslo
0215	OSLO	0301	Oslo	03	Oslo
0216	OSLO	0301	Oslo	03	Oslo
0218	OSLO	0301	Oslo	03	Oslo
0230	OSLO	0301	Oslo	03	Oslo
0240	OSLO	0301	Oslo	03	Oslo
0242	OSLO	0301	Oslo	03	Oslo
0244	OSLO	0301	Oslo	03	Oslo
0246	OSLO	0301	Oslo	03	Oslo
0247	OSLO	0301	Oslo	03	Oslo
0250	OSLO	0301	Oslo	03	Oslo
0251	OSLO	0301	Oslo	03	Oslo
0252	OSLO	0301	Oslo	03	Oslo
0253	OSLO	0301	Oslo	03	Oslo
0254	OSLO	0301	Oslo	03	Oslo
0255	OSLO	0301	Oslo	03	Oslo
0256	OSLO	0301	Oslo	03	Oslo
0257	OSLO	0301	Oslo	03	Oslo
0258	OSLO	0301	Oslo	03	Oslo
0259	OSLO	0301	Oslo	03	Oslo
0260	OSLO	0301	Oslo	03	Oslo
0262	OSLO	0301	Oslo	03	Oslo
0263	OSLO	0301	Oslo	03	Oslo
0264	OSLO	0301	Oslo	03	Oslo
0265	OSLO	0301	Oslo	03	Oslo
0266	OSLO	0301	Oslo	03	Oslo
0267	OSLO	0301	Oslo	03	Oslo
0268	OSLO	0301	Oslo	03	Oslo
0270	OSLO	0301	Oslo	03	Oslo
0271	OSLO	0301	Oslo	03	Oslo
0272	OSLO	0301	Oslo	03	Oslo
0273	OSLO	0301	Oslo	03	Oslo
0274	OSLO	0301	Oslo	03	Oslo
0275	OSLO	0301	Oslo	03	Oslo
0276	OSLO	0301	Oslo	03	Oslo
0277	OSLO	0301	Oslo	03	Oslo
0278	OSLO	0301	Oslo	03	Oslo
0279	OSLO	0301	Oslo	03	Oslo
0280	OSLO	0301	Oslo	03	Oslo
0281	OSLO	0301	Oslo	03	Oslo
0282	OSLO	0301	Oslo	03	Oslo
0283	OSLO	0301	Oslo	03	Oslo
0284	OSLO	0301	Oslo	03	Oslo
0286	OSLO	0301	Oslo	03	Oslo
0287	OSLO	0301	Oslo	03	Oslo
0301	OSLO	0301	Oslo	03	Oslo
0302	OSLO	0301	Oslo	03	Oslo
0303	OSLO	0301	Oslo	03	Oslo
0304	OSLO	0301	Oslo	03	Oslo
0305	OSLO	0301	Oslo	03	Oslo
0306	OSLO	0301	Oslo	03	Oslo
0307	OSLO	0301	Oslo	03	Oslo
0308	OSLO	0301	Oslo	03	Oslo
0309	OSLO	0301	Oslo	03	Oslo
0310	OSLO	0301	Oslo	03	Oslo
0311	OSLO	0301	Oslo	03	Oslo
0313	OSLO	0301	Oslo	03	Oslo
0314	OSLO	0301	Oslo	03	Oslo
0315	OSLO	0301	Oslo	03	Oslo
0316	OSLO	0301	Oslo	03	Oslo
0317	OSLO	0301	Oslo	03	Oslo
0318	OSLO	0301	Oslo	03	Oslo
0319	OSLO	0301	Oslo	03	Oslo
0323	OSLO	0301	Oslo	03	Oslo
0330	OSLO	0301	Oslo	03	Oslo
0340	OSLO	0301	Oslo	03	Oslo
0349	OSLO	0301	Oslo	03	Oslo
0350	OSLO	0301	Oslo	03	Oslo
0351	OSLO	0301	Oslo	03	Oslo
0352	OSLO	0301	Oslo	03	Oslo
0353	OSLO	0301	Oslo	03	Oslo
0354	OSLO	0301	Oslo	03	Oslo
0355	OSLO	0301	Oslo	03	Oslo
0356	OSLO	0301	Oslo	03	Oslo
0357	OSLO	0301	Oslo	03	Oslo
0358	OSLO	0301	Oslo	03	Oslo
0359	OSLO	0301	Oslo	03	Oslo
0360	OSLO	0301	Oslo	03	Oslo
0361	OSLO	0301	Oslo	03	Oslo
0362	OSLO	0301	Oslo	03	Oslo
0363	OSLO	0301	Oslo	03	Oslo
0364	OSLO	0301	Oslo	03	Oslo
0365	OSLO	0301	Oslo	03	Oslo
0366	OSLO	0301	Oslo	03	Oslo
0367	OSLO	0301	Oslo	03	Oslo
0368	OSLO	0301	Oslo	03	Oslo
0369	OSLO	0301	Oslo	03	Oslo
0370	OSLO	0301	Oslo	03	Oslo
0371	OSLO	0301	Oslo	03	Oslo
0372	OSLO	0301	Oslo	03	Oslo
0373	OSLO	0301	Oslo	03	Oslo
0374	OSLO	0301	Oslo	03	Oslo
0375	OSLO	0301	Oslo	03	Oslo
0376	OSLO	0301	Oslo	03	Oslo
0377	OSLO	0301	Oslo	03	Oslo
0378	OSLO	0301	Oslo	03	Oslo
0379	OSLO	0301	Oslo	03	Oslo
0380	OSLO	0301	Oslo	03	Oslo
0381	OSLO	0301	Oslo	03	Oslo
0382	OSLO	0301	Oslo	03	Oslo
0383	OSLO	0301	Oslo	03	Oslo
0401	OSLO	0301	Oslo	03	Oslo
0402	OSLO	0301	Oslo	03	Oslo
0403	OSLO	0301	Oslo	03	Oslo
0404	OSLO	0301	Oslo	03	Oslo
0405	OSLO	0301	Oslo	03	Oslo
0406	OSLO	0301	Oslo	03	Oslo
0407	OSLO	0301	Oslo	03	Oslo
0408	OSLO	0301	Oslo	03	Oslo
0409	OSLO	0301	Oslo	03	Oslo
0410	OSLO	0301	Oslo	03	Oslo
0411	OSLO	0301	Oslo	03	Oslo
0412	OSLO	0301	Oslo	03	Oslo
0413	OSLO	0301	Oslo	03	Oslo
0415	OSLO	0301	Oslo	03	Oslo
0421	OSLO	0301	Oslo	03	Oslo
0422	OSLO	0301	Oslo	03	Oslo
0423	OSLO	0301	Oslo	03	Oslo
0424	OSLO	0301	Oslo	03	Oslo
0426	OSLO	0301	Oslo	03	Oslo
0440	OSLO	0301	Oslo	03	Oslo
0441	OSLO	0301	Oslo	03	Oslo
0442	OSLO	0301	Oslo	03	Oslo
0445	OSLO	0301	Oslo	03	Oslo
0450	OSLO	0301	Oslo	03	Oslo
0451	OSLO	0301	Oslo	03	Oslo
0452	OSLO	0301	Oslo	03	Oslo
0454	OSLO	0301	Oslo	03	Oslo
0455	OSLO	0301	Oslo	03	Oslo
0456	OSLO	0301	Oslo	03	Oslo
0457	OSLO	0301	Oslo	03	Oslo
0458	OSLO	0301	Oslo	03	Oslo
0459	OSLO	0301	Oslo	03	Oslo
0460	OSLO	0301	Oslo	03	Oslo
0461	OSLO	0301	Oslo	03	Oslo
0462	OSLO	0301	Oslo	03	Oslo
0463	OSLO	0301	Oslo	03	Oslo
0464	OSLO	0301	Oslo	03	Oslo
0465	OSLO	0301	Oslo	03	Oslo
0467	OSLO	0301	Oslo	03	Oslo
0468	OSLO	0301	Oslo	03	Oslo
0469	OSLO	0301	Oslo	03	Oslo
0470	OSLO	0301	Oslo	03	Oslo
0472	OSLO	0301	Oslo	03	Oslo
0473	OSLO	0301	Oslo	03	Oslo
0474	OSLO	0301	Oslo	03	Oslo
0475	OSLO	0301	Oslo	03	Oslo
0476	OSLO	0301	Oslo	03	Oslo
0477	OSLO	0301	Oslo	03	Oslo
0478	OSLO	0301	Oslo	03	Oslo
0479	OSLO	0301	Oslo	03	Oslo
0480	OSLO	0301	Oslo	03	Oslo
0481	OSLO	0301	Oslo	03	Oslo
0482	OSLO	0301	Oslo	03	Oslo
0483	OSLO	0301	Oslo	03	Oslo
0484	OSLO	0301	Oslo	03	Oslo
0485	OSLO	0301	Oslo	03	Oslo
0486	OSLO	0301	Oslo	03	Oslo
0487	OSLO	0301	Oslo	03	Oslo
0488	OSLO	0301	Oslo	03	Oslo
0489	OSLO	0301	Oslo	03	Oslo
0490	OSLO	0301	Oslo	03	Oslo
0491	OSLO	0301	Oslo	03	Oslo
0492	OSLO	0301	Oslo	03	Oslo
0493	OSLO	0301	Oslo	03	Oslo
0494	OSLO	0301	Oslo	03	Oslo
0495	OSLO	0301	Oslo	03	Oslo
0496	OSLO	0301	Oslo	03	Oslo
0501	OSLO	0301	Oslo	03	Oslo
0502	OSLO	0301	Oslo	03	Oslo
0503	OSLO	0301	Oslo	03	Oslo
0504	OSLO	0301	Oslo	03	Oslo
0505	OSLO	0301	Oslo	03	Oslo
0506	OSLO	0301	Oslo	03	Oslo
0508	OSLO	0301	Oslo	03	Oslo
0509	OSLO	0301	Oslo	03	Oslo
0510	OSLO	0301	Oslo	03	Oslo
0511	OSLO	0301	Oslo	03	Oslo
0512	OSLO	0301	Oslo	03	Oslo
0513	OSLO	0301	Oslo	03	Oslo
0514	OSLO	0301	Oslo	03	Oslo
0515	OSLO	0301	Oslo	03	Oslo
0516	OSLO	0301	Oslo	03	Oslo
0517	OSLO	0301	Oslo	03	Oslo
0518	OSLO	0301	Oslo	03	Oslo
0520	OSLO	0301	Oslo	03	Oslo
0540	OSLO	0301	Oslo	03	Oslo
0550	OSLO	0301	Oslo	03	Oslo
0551	OSLO	0301	Oslo	03	Oslo
0552	OSLO	0301	Oslo	03	Oslo
0553	OSLO	0301	Oslo	03	Oslo
0554	OSLO	0301	Oslo	03	Oslo
0555	OSLO	0301	Oslo	03	Oslo
0556	OSLO	0301	Oslo	03	Oslo
0557	OSLO	0301	Oslo	03	Oslo
0558	OSLO	0301	Oslo	03	Oslo
0559	OSLO	0301	Oslo	03	Oslo
0560	OSLO	0301	Oslo	03	Oslo
0561	OSLO	0301	Oslo	03	Oslo
0562	OSLO	0301	Oslo	03	Oslo
0563	OSLO	0301	Oslo	03	Oslo
0564	OSLO	0301	Oslo	03	Oslo
0565	OSLO	0301	Oslo	03	Oslo
0566	OSLO	0301	Oslo	03	Oslo
0567	OSLO	0301	Oslo	03	Oslo
0568	OSLO	0301	Oslo	03	Oslo
0569	OSLO	0301	Oslo	03	Oslo
0570	OSLO	0301	Oslo	03	Oslo
0571	OSLO	0301	Oslo	03	Oslo
0572	OSLO	0301	Oslo	03	Oslo
0573	OSLO	0301	Oslo	03	Oslo
0574	OSLO	0301	Oslo	03	Oslo
0575	OSLO	0301	Oslo	03	Oslo
0576	OSLO	0301	Oslo	03	Oslo
0577	OSLO	0301	Oslo	03	Oslo
0578	OSLO	0301	Oslo	03	Oslo
0579	OSLO	0301	Oslo	03	Oslo
0580	OSLO	0301	Oslo	03	Oslo
0581	OSLO	0301	Oslo	03	Oslo
0582	OSLO	0301	Oslo	03	Oslo
0583	OSLO	0301	Oslo	03	Oslo
0584	OSLO	0301	Oslo	03	Oslo
0585	OSLO	0301	Oslo	03	Oslo
0586	OSLO	0301	Oslo	03	Oslo
0587	OSLO	0301	Oslo	03	Oslo
0588	OSLO	0301	Oslo	03	Oslo
0589	OSLO	0301	Oslo	03	Oslo
0590	OSLO	0301	Oslo	03	Oslo
0591	OSLO	0301	Oslo	03	Oslo
0592	OSLO	0301	Oslo	03	Oslo
0593	OSLO	0301	Oslo	03	Oslo
0594	OSLO	0301	Oslo	03	Oslo
0595	OSLO	0301	Oslo	03	Oslo
0596	OSLO	0301	Oslo	03	Oslo
0597	OSLO	0301	Oslo	03	Oslo
0598	OSLO	0301	Oslo	03	Oslo
0601	OSLO	0301	Oslo	03	Oslo
0602	OSLO	0301	Oslo	03	Oslo
0603	OSLO	0301	Oslo	03	Oslo
0604	OSLO	0301	Oslo	03	Oslo
0605	OSLO	0301	Oslo	03	Oslo
0606	OSLO	0301	Oslo	03	Oslo
0607	OSLO	0301	Oslo	03	Oslo
0608	OSLO	0301	Oslo	03	Oslo
0609	OSLO	0301	Oslo	03	Oslo
0611	OSLO	0301	Oslo	03	Oslo
0612	OSLO	0301	Oslo	03	Oslo
0613	OSLO	0301	Oslo	03	Oslo
0614	OSLO	0301	Oslo	03	Oslo
0616	OSLO	0301	Oslo	03	Oslo
0617	OSLO	0301	Oslo	03	Oslo
0618	OSLO	0301	Oslo	03	Oslo
0619	OSLO	0301	Oslo	03	Oslo
0620	OSLO	0301	Oslo	03	Oslo
0621	OSLO	0301	Oslo	03	Oslo
0622	OSLO	0301	Oslo	03	Oslo
0623	OSLO	0301	Oslo	03	Oslo
0624	OSLO	0301	Oslo	03	Oslo
0626	OSLO	0301	Oslo	03	Oslo
0630	OSLO	0301	Oslo	03	Oslo
0640	OSLO	0301	Oslo	03	Oslo
0650	OSLO	0301	Oslo	03	Oslo
0651	OSLO	0301	Oslo	03	Oslo
0652	OSLO	0301	Oslo	03	Oslo
0653	OSLO	0301	Oslo	03	Oslo
0654	OSLO	0301	Oslo	03	Oslo
0655	OSLO	0301	Oslo	03	Oslo
0656	OSLO	0301	Oslo	03	Oslo
0657	OSLO	0301	Oslo	03	Oslo
0658	OSLO	0301	Oslo	03	Oslo
0659	OSLO	0301	Oslo	03	Oslo
0660	OSLO	0301	Oslo	03	Oslo
0661	OSLO	0301	Oslo	03	Oslo
0662	OSLO	0301	Oslo	03	Oslo
0663	OSLO	0301	Oslo	03	Oslo
0664	OSLO	0301	Oslo	03	Oslo
0665	OSLO	0301	Oslo	03	Oslo
0666	OSLO	0301	Oslo	03	Oslo
0667	OSLO	0301	Oslo	03	Oslo
0668	OSLO	0301	Oslo	03	Oslo
0669	OSLO	0301	Oslo	03	Oslo
0670	OSLO	0301	Oslo	03	Oslo
0671	OSLO	0301	Oslo	03	Oslo
0672	OSLO	0301	Oslo	03	Oslo
0673	OSLO	0301	Oslo	03	Oslo
0674	OSLO	0301	Oslo	03	Oslo
0675	OSLO	0301	Oslo	03	Oslo
0676	OSLO	0301	Oslo	03	Oslo
0677	OSLO	0301	Oslo	03	Oslo
0678	OSLO	0301	Oslo	03	Oslo
0679	OSLO	0301	Oslo	03	Oslo
0680	OSLO	0301	Oslo	03	Oslo
0681	OSLO	0301	Oslo	03	Oslo
0682	OSLO	0301	Oslo	03	Oslo
0683	OSLO	0301	Oslo	03	Oslo
0684	OSLO	0301	Oslo	03	Oslo
0685	OSLO	0301	Oslo	03	Oslo
0686	OSLO	0301	Oslo	03	Oslo
0687	OSLO	0301	Oslo	03	Oslo
0688	OSLO	0301	Oslo	03	Oslo
0689	OSLO	0301	Oslo	03	Oslo
0690	OSLO	0301	Oslo	03	Oslo
0691	OSLO	0301	Oslo	03	Oslo
0692	OSLO	0301	Oslo	03	Oslo
0693	OSLO	0301	Oslo	03	Oslo
0694	OSLO	0301	Oslo	03	Oslo
0701	OSLO	0301	Oslo	03	Oslo
0702	OSLO	0301	Oslo	03	Oslo
0705	OSLO	0301	Oslo	03	Oslo
0710	OSLO	0301	Oslo	03	Oslo
0712	OSLO	0301	Oslo	03	Oslo
0750	OSLO	0301	Oslo	03	Oslo
0751	OSLO	0301	Oslo	03	Oslo
0752	OSLO	0301	Oslo	03	Oslo
0753	OSLO	0301	Oslo	03	Oslo
0754	OSLO	0301	Oslo	03	Oslo
0755	OSLO	0301	Oslo	03	Oslo
0756	OSLO	0301	Oslo	03	Oslo
0757	OSLO	0301	Oslo	03	Oslo
0758	OSLO	0301	Oslo	03	Oslo
0759	OSLO	0301	Oslo	03	Oslo
0760	OSLO	0301	Oslo	03	Oslo
0763	OSLO	0301	Oslo	03	Oslo
0764	OSLO	0301	Oslo	03	Oslo
0765	OSLO	0301	Oslo	03	Oslo
0766	OSLO	0301	Oslo	03	Oslo
0767	OSLO	0301	Oslo	03	Oslo
0768	OSLO	0301	Oslo	03	Oslo
0770	OSLO	0301	Oslo	03	Oslo
0771	OSLO	0301	Oslo	03	Oslo
0772	OSLO	0301	Oslo	03	Oslo
0773	OSLO	0301	Oslo	03	Oslo
0774	OSLO	0301	Oslo	03	Oslo
0775	OSLO	0301	Oslo	03	Oslo
0776	OSLO	0301	Oslo	03	Oslo
0777	OSLO	0301	Oslo	03	Oslo
0778	OSLO	0301	Oslo	03	Oslo
0779	OSLO	0301	Oslo	03	Oslo
0781	OSLO	0301	Oslo	03	Oslo
0782	OSLO	0301	Oslo	03	Oslo
0783	OSLO	0301	Oslo	03	Oslo
0784	OSLO	0301	Oslo	03	Oslo
0785	OSLO	0301	Oslo	03	Oslo
0786	OSLO	0301	Oslo	03	Oslo
0787	OSLO	0301	Oslo	03	Oslo
0788	OSLO	0301	Oslo	03	Oslo
0789	OSLO	0301	Oslo	03	Oslo
0790	OSLO	0301	Oslo	03	Oslo
0791	OSLO	0301	Oslo	03	Oslo
0801	OSLO	0301	Oslo	03	Oslo
0805	OSLO	0301	Oslo	03	Oslo
0806	OSLO	0301	Oslo	03	Oslo
0807	OSLO	0301	Oslo	03	Oslo
0840	OSLO	0301	Oslo	03	Oslo
0850	OSLO	0301	Oslo	03	Oslo
0851	OSLO	0301	Oslo	03	Oslo
0852	OSLO	0301	Oslo	03	Oslo
0853	OSLO	0301	Oslo	03	Oslo
0854	OSLO	0301	Oslo	03	Oslo
0855	OSLO	0301	Oslo	03	Oslo
0856	OSLO	0301	Oslo	03	Oslo
0857	OSLO	0301	Oslo	03	Oslo
0858	OSLO	0301	Oslo	03	Oslo
0860	OSLO	0301	Oslo	03	Oslo
0861	OSLO	0301	Oslo	03	Oslo
0862	OSLO	0301	Oslo	03	Oslo
0863	OSLO	0301	Oslo	03	Oslo
0864	OSLO	0301	Oslo	03	Oslo
0870	OSLO	0301	Oslo	03	Oslo
0871	OSLO	0301	Oslo	03	Oslo
0872	OSLO	0301	Oslo	03	Oslo
0873	OSLO	0301	Oslo	03	Oslo
0874	OSLO	0301	Oslo	03	Oslo
0875	OSLO	0301	Oslo	03	Oslo
0876	OSLO	0301	Oslo	03	Oslo
0877	OSLO	0301	Oslo	03	Oslo
0880	OSLO	0301	Oslo	03	Oslo
0881	OSLO	0301	Oslo	03	Oslo
0882	OSLO	0301	Oslo	03	Oslo
0883	OSLO	0301	Oslo	03	Oslo
0884	OSLO	0301	Oslo	03	Oslo
0890	OSLO	0301	Oslo	03	Oslo
0891	OSLO	0301	Oslo	03	Oslo
0901	OSLO	0301	Oslo	03	Oslo
0902	OSLO	0301	Oslo	03	Oslo
0903	OSLO	0301	Oslo	03	Oslo
0904	OSLO	0301	Oslo	03	Oslo
0905	OSLO	0301	Oslo	03	Oslo
0907	OSLO	0301	Oslo	03	Oslo
0908	OSLO	0301	Oslo	03	Oslo
0913	OSLO	0301	Oslo	03	Oslo
0915	OSLO	0301	Oslo	03	Oslo
0950	OSLO	0301	Oslo	03	Oslo
0951	OSLO	0301	Oslo	03	Oslo
0952	OSLO	0301	Oslo	03	Oslo
0953	OSLO	0301	Oslo	03	Oslo
0954	OSLO	0301	Oslo	03	Oslo
0955	OSLO	0301	Oslo	03	Oslo
0956	OSLO	0301	Oslo	03	Oslo
0957	OSLO	0301	Oslo	03	Oslo
0958	OSLO	0301	Oslo	03	Oslo
0959	OSLO	0301	Oslo	03	Oslo
0960	OSLO	0301	Oslo	03	Oslo
0962	OSLO	0301	Oslo	03	Oslo
0963	OSLO	0301	Oslo	03	Oslo
0964	OSLO	0301	Oslo	03	Oslo
0968	OSLO	0301	Oslo	03	Oslo
0969	OSLO	0301	Oslo	03	Oslo
0970	OSLO	0301	Oslo	03	Oslo
0971	OSLO	0301	Oslo	03	Oslo
0972	OSLO	0301	Oslo	03	Oslo
0973	OSLO	0301	Oslo	03	Oslo
0975	OSLO	0301	Oslo	03	Oslo
0976	OSLO	0301	Oslo	03	Oslo
0977	OSLO	0301	Oslo	03	Oslo
0978	OSLO	0301	Oslo	03	Oslo
0979	OSLO	0301	Oslo	03	Oslo
0980	OSLO	0301	Oslo	03	Oslo
0981	OSLO	0301	Oslo	03	Oslo
0982	OSLO	0301	Oslo	03	Oslo
0983	OSLO	0301	Oslo	03	Oslo
0984	OSLO	0301	Oslo	03	Oslo
0985	OSLO	0301	Oslo	03	Oslo
0986	OSLO	0301	Oslo	03	Oslo
0987	OSLO	0301	Oslo	03	Oslo
0988	OSLO	0301	Oslo	03	Oslo
1001	OSLO	0301	Oslo	03	Oslo
1003	OSLO	0301	Oslo	03	Oslo
1005	OSLO	0301	Oslo	03	Oslo
1006	OSLO	0301	Oslo	03	Oslo
1007	OSLO	0301	Oslo	03	Oslo
1008	OSLO	0301	Oslo	03	Oslo
1009	OSLO	0301	Oslo	03	Oslo
1011	OSLO	0301	Oslo	03	Oslo
1051	OSLO	0301	Oslo	03	Oslo
1052	OSLO	0301	Oslo	03	Oslo
1053	OSLO	0301	Oslo	03	Oslo
1054	OSLO	0301	Oslo	03	Oslo
1055	OSLO	0301	Oslo	03	Oslo
1056	OSLO	0301	Oslo	03	Oslo
1061	OSLO	0301	Oslo	03	Oslo
1062	OSLO	0301	Oslo	03	Oslo
1063	OSLO	0301	Oslo	03	Oslo
1064	OSLO	0301	Oslo	03	Oslo
1065	OSLO	0301	Oslo	03	Oslo
1067	OSLO	0301	Oslo	03	Oslo
1068	OSLO	0301	Oslo	03	Oslo
1069	OSLO	0301	Oslo	03	Oslo
1071	OSLO	0301	Oslo	03	Oslo
1081	OSLO	0301	Oslo	03	Oslo
1083	OSLO	0301	Oslo	03	Oslo
1084	OSLO	0301	Oslo	03	Oslo
1086	OSLO	0301	Oslo	03	Oslo
1087	OSLO	0301	Oslo	03	Oslo
1088	OSLO	0301	Oslo	03	Oslo
1089	OSLO	0301	Oslo	03	Oslo
1101	OSLO	0301	Oslo	03	Oslo
1109	OSLO	0301	Oslo	03	Oslo
1112	OSLO	0301	Oslo	03	Oslo
1150	OSLO	0301	Oslo	03	Oslo
1151	OSLO	0301	Oslo	03	Oslo
1152	OSLO	0301	Oslo	03	Oslo
1153	OSLO	0301	Oslo	03	Oslo
1154	OSLO	0301	Oslo	03	Oslo
1155	OSLO	0301	Oslo	03	Oslo
1156	OSLO	0301	Oslo	03	Oslo
1157	OSLO	0301	Oslo	03	Oslo
1158	OSLO	0301	Oslo	03	Oslo
1160	OSLO	0301	Oslo	03	Oslo
1161	OSLO	0301	Oslo	03	Oslo
1162	OSLO	0301	Oslo	03	Oslo
1163	OSLO	0301	Oslo	03	Oslo
1164	OSLO	0301	Oslo	03	Oslo
1165	OSLO	0301	Oslo	03	Oslo
1166	OSLO	0301	Oslo	03	Oslo
1167	OSLO	0301	Oslo	03	Oslo
1168	OSLO	0301	Oslo	03	Oslo
1169	OSLO	0301	Oslo	03	Oslo
1170	OSLO	0301	Oslo	03	Oslo
1172	OSLO	0301	Oslo	03	Oslo
1176	OSLO	0301	Oslo	03	Oslo
1177	OSLO	0301	Oslo	03	Oslo
1178	OSLO	0301	Oslo	03	Oslo
